session_id,student_id,mentor_id,subject,style_match,schedule_overlap,duration_minutes,rating
SES576,S1242,M42,Computer Networks,0,0,36,1
SES577,S2750,M1,Database Systems,0,2,52,3
SES578,S4969,M9,Computer Networks,1,2,50,3
SES579,S1025,M73,Machine Learning,1,2,31,2
SES580,S2328,M158,Calculus,0,2,35,2
SES581,S2551,M108,Operating Systems,0,0,44,2
SES582,S4148,M140,Statistics,1,0,53,3
SES583,S3808,M155,Machine Learning,0,2,38,2
SES584,S751,M19,Web Development,0,1,31,1
SES585,S807,M63,Calculus,0,2,52,3
SES586,S3215,M133,Statistics,1,3,33,2
SES587,S4409,M166,Database Systems,0,1,31,1
SES588,S4855,M79,Web Development,0,0,50,4
SES589,S1226,M86,Machine Learning,0,0,30,1
SES590,S4944,M77,Data Structures,0,1,31,2
SES591,S4334,M187,Database Systems,0,4,35,2
SES592,S4416,M47,Computer Networks,0,0,31,1
SES593,S1804,M187,Statistics,0,3,37,1
SES594,S4528,M137,Web Development,1,2,58,5
SES595,S4461,M154,Statistics,1,3,50,4
SES596,S2365,M41,Statistics,0,4,42,2
SES597,S1180,M47,Python,0,2,39,3
SES598,S2103,M184,Operating Systems,1,2,40,3
SES599,S1719,M29,Data Structures,0,1,44,2
SES600,S1422,M83,Machine Learning,0,1,49,3
SES601,S1829,M90,Statistics,0,2,34,2
SES602,S1056,M167,Calculus,0,1,49,3
SES603,S4339,M65,Data Structures,0,3,39,2
SES604,S3913,M38,Web Development,0,1,30,1
SES605,S3728,M169,Java,0,2,69,5
SES606,S1745,M185,Web Development,0,1,38,1
SES607,S1444,M131,Operating Systems,0,1,46,3
SES608,S4529,M93,Database Systems,1,1,51,4
SES609,S3774,M174,Java,0,1,31,2
SES610,S2343,M172,Computer Networks,1,1,53,4
SES611,S1717,M82,Computer Networks,0,0,36,2
SES612,S4049,M138,Java,0,0,42,2
SES613,S1076,M3,Computer Networks,0,1,26,1
SES614,S3834,M198,Calculus,0,1,44,3
SES615,S2308,M25,Database Systems,0,1,26,1
SES616,S1723,M193,Python,0,1,25,1
SES617,S3966,M121,Web Development,1,1,55,5
SES618,S3915,M55,Java,1,2,53,3
SES619,S3740,M80,Statistics,0,2,33,2
SES620,S4657,M127,Operating Systems,0,2,48,4
SES621,S1956,M42,Computer Networks,1,2,54,4
SES622,S3581,M20,Machine Learning,0,2,38,1
SES623,S4045,M200,Web Development,1,0,38,2
SES624,S3550,M199,Computer Networks,0,1,41,2
SES625,S30,M182,Database Systems,0,1,35,1
SES626,S2791,M21,Computer Networks,0,5,34,2
SES627,S3003,M97,Python,0,4,24,1
SES628,S1258,M45,Statistics,1,2,53,4
SES629,S1182,M184,Operating Systems,0,2,34,1
SES630,S4694,M4,Database Systems,0,3,40,3
SES631,S1622,M27,Database Systems,1,2,31,2
SES632,S1872,M139,Python,0,2,53,3
SES633,S622,M48,Python,0,3,53,4
SES634,S2299,M133,Statistics,0,2,36,2
SES635,S1020,M119,Python,0,1,40,2
SES636,S3159,M33,Computer Networks,0,2,31,1
SES637,S1377,M86,Machine Learning,0,0,30,1
SES638,S3596,M143,Statistics,0,0,40,3
SES639,S4023,M184,Operating Systems,1,4,60,4
SES640,S245,M30,Java,0,4,40,2
SES641,S3373,M180,Computer Networks,1,1,41,3
SES642,S3959,M5,Machine Learning,0,1,41,3
SES643,S2688,M117,Calculus,0,0,34,2
SES644,S253,M12,Calculus,0,1,35,1
SES645,S4484,M5,Machine Learning,0,1,54,3
SES646,S702,M168,Web Development,0,0,55,4
SES647,S4083,M116,Web Development,0,2,49,3
SES648,S3270,M131,Data Structures,1,0,52,3
SES649,S376,M85,Statistics,0,3,37,1
SES650,S4017,M98,Data Structures,0,3,34,1
SES651,S892,M26,Web Development,0,2,29,1
SES652,S1227,M59,Java,1,1,59,5
SES653,S1106,M55,Computer Networks,0,1,37,2
SES654,S2123,M131,Web Development,1,1,33,2
SES655,S4549,M156,Python,0,2,56,4
SES656,S1388,M46,Calculus,0,1,37,1
SES657,S2426,M166,Data Structures,1,1,48,4
SES658,S2834,M22,Web Development,1,2,56,5
SES659,S2422,M160,Data Structures,0,0,40,2
SES660,S4052,M174,Python,1,0,40,2
SES661,S1218,M121,Operating Systems,0,0,40,3
SES662,S194,M182,Database Systems,0,0,48,3
SES663,S4032,M60,Statistics,0,1,47,3
SES664,S4268,M110,Machine Learning,0,1,52,4
SES665,S2211,M99,Computer Networks,0,3,34,1
SES666,S230,M166,Database Systems,0,4,42,3
SES667,S532,M128,Web Development,1,1,61,4
SES668,S171,M94,Java,1,3,52,4
SES669,S2699,M119,Machine Learning,0,1,36,1
SES670,S2583,M32,Computer Networks,1,0,56,4
SES671,S2402,M166,Database Systems,1,2,53,3
SES672,S3080,M170,Statistics,0,3,52,3
SES673,S4715,M167,Java,0,2,43,2
SES674,S3713,M61,Statistics,0,3,45,3
SES675,S291,M126,Python,0,1,34,2
SES676,S1416,M5,Calculus,0,1,46,2
SES677,S4803,M88,Python,0,1,43,3
SES678,S2279,M44,Statistics,0,2,23,1
SES679,S4936,M13,Database Systems,0,1,63,5
SES680,S4598,M91,Statistics,0,3,32,1
SES681,S727,M111,Statistics,0,2,64,5
SES682,S1920,M88,Calculus,0,2,45,2
SES683,S571,M27,Database Systems,1,1,61,4
SES684,S4954,M184,Web Development,0,2,42,3
SES685,S1378,M128,Web Development,0,2,56,4
SES686,S52,M89,Operating Systems,0,3,44,3
SES687,S4874,M39,Statistics,0,1,57,4
SES688,S154,M41,Statistics,1,2,56,4
SES689,S4158,M17,Java,1,4,60,5
SES690,S4438,M68,Python,0,2,42,3
SES691,S3978,M57,Python,0,1,36,1
SES692,S4240,M93,Database Systems,0,1,28,1
SES693,S208,M171,Statistics,0,3,51,4
SES694,S2587,M61,Statistics,0,4,32,1
SES695,S4766,M187,Machine Learning,1,1,40,2
SES696,S4207,M73,Machine Learning,1,1,37,1
SES697,S3577,M13,Calculus,0,1,24,1
SES698,S3754,M174,Java,0,1,46,2
SES699,S4497,M194,Computer Networks,0,0,39,3
SES700,S1142,M18,Python,1,0,41,3
SES701,S1490,M57,Statistics,1,2,70,5
SES702,S15,M200,Computer Networks,0,1,42,3
SES703,S3310,M174,Python,0,1,38,1
SES704,S3225,M58,Statistics,0,3,39,3
SES705,S3886,M89,Operating Systems,0,3,44,2
SES706,S4240,M106,Java,0,2,38,2
SES707,S2569,M13,Database Systems,0,1,43,2
SES708,S3063,M15,Operating Systems,0,1,36,2
SES709,S769,M86,Python,0,2,34,2
SES710,S1821,M55,Computer Networks,0,1,33,2
SES711,S1409,M4,Database Systems,0,3,62,4
SES712,S3687,M122,Machine Learning,1,2,52,3
SES713,S2727,M131,Web Development,0,2,51,3
SES714,S4431,M117,Calculus,0,3,42,3
SES715,S3794,M46,Machine Learning,0,3,37,1
SES716,S674,M89,Database Systems,0,3,33,2
SES717,S860,M105,Statistics,0,3,34,2
SES718,S3197,M13,Calculus,0,1,41,3
SES719,S785,M15,Python,0,2,42,2
SES720,S1001,M174,Computer Networks,1,0,40,3
SES721,S2919,M15,Python,0,1,26,1
SES722,S3706,M23,Java,0,1,37,1
SES723,S1521,M183,Python,1,2,49,4
SES724,S4035,M57,Python,0,2,26,1
SES725,S2464,M68,Statistics,1,2,59,4
SES726,S2815,M54,Calculus,0,1,45,2
SES727,S2642,M41,Statistics,0,2,37,2
SES728,S1720,M172,Web Development,1,2,51,4
SES729,S2304,M149,Computer Networks,1,0,62,4
SES730,S4077,M94,Operating Systems,0,4,52,3
SES731,S930,M112,Web Development,0,2,39,2
SES732,S2706,M26,Web Development,0,3,33,1
SES733,S1374,M90,Data Structures,0,1,34,2
SES734,S2041,M128,Web Development,0,1,47,4
SES735,S3675,M135,Machine Learning,0,3,62,4
SES736,S1180,M166,Python,0,3,54,3
SES737,S3155,M15,Operating Systems,0,0,45,2
SES738,S1986,M199,Statistics,0,1,50,4
SES739,S4910,M37,Computer Networks,0,2,35,2
SES740,S781,M158,Calculus,0,2,26,1
SES741,S4652,M67,Data Structures,0,1,30,1
SES742,S3946,M36,Java,0,3,25,1
SES743,S3920,M137,Web Development,0,2,37,2
SES744,S1941,M188,Java,0,4,36,1
SES745,S2975,M69,Database Systems,0,3,25,1
SES746,S3552,M139,Machine Learning,0,3,43,2
SES747,S2781,M188,Python,0,1,33,2
SES748,S124,M137,Python,1,3,43,3
SES749,S4843,M171,Database Systems,1,1,58,4
SES750,S2429,M137,Web Development,0,2,37,2
SES751,S4465,M133,Statistics,0,4,53,3
SES752,S4448,M132,Calculus,1,4,28,1
SES753,S2049,M79,Java,0,3,44,3
SES754,S1845,M179,Data Structures,0,3,44,2
SES755,S2304,M154,Machine Learning,0,1,39,2
SES756,S3836,M90,Statistics,0,1,29,1
SES757,S1754,M24,Data Structures,0,1,39,2
SES758,S211,M51,Python,0,5,48,3
SES759,S2103,M119,Operating Systems,0,1,35,1
SES760,S1363,M83,Machine Learning,1,1,62,4
SES761,S4833,M156,Machine Learning,0,5,32,1
SES762,S724,M105,Machine Learning,0,4,52,3
SES763,S1522,M132,Calculus,0,2,26,1
SES764,S990,M118,Operating Systems,0,2,25,1
SES765,S4666,M7,Database Systems,0,2,32,2
SES766,S3186,M121,Operating Systems,0,1,35,2
SES767,S4967,M98,Operating Systems,1,1,34,2
SES768,S3045,M149,Operating Systems,0,0,42,2
SES769,S4044,M37,Calculus,0,3,33,2
SES770,S611,M40,Java,0,2,39,2
SES771,S3472,M145,Operating Systems,1,1,52,3
SES772,S3878,M46,Machine Learning,0,2,34,1
SES773,S2125,M79,Java,0,2,37,2
SES774,S3043,M106,Java,0,1,44,2
SES775,S4771,M23,Data Structures,0,0,31,2
SES776,S4822,M9,Computer Networks,0,1,32,1
SES777,S3204,M66,Machine Learning,0,1,36,1
SES778,S3878,M197,Calculus,0,3,52,4
SES779,S2683,M139,Machine Learning,0,3,52,4
SES780,S1558,M79,Web Development,1,1,32,2
SES781,S2984,M186,Database Systems,0,3,37,1
SES782,S1653,M152,Java,0,2,55,4
SES783,S200,M50,Calculus,0,1,24,1
SES784,S313,M168,Machine Learning,0,2,37,2
SES785,S872,M8,Python,0,3,24,1
SES786,S1166,M163,Web Development,0,1,51,3
SES787,S4890,M1,Machine Learning,0,2,61,4
SES788,S441,M5,Calculus,0,0,26,1
SES789,S1289,M12,Database Systems,0,3,33,1
SES790,S4721,M38,Database Systems,1,3,48,3
SES791,S2565,M166,Database Systems,0,2,39,2
SES792,S3925,M188,Java,1,0,57,4
SES793,S265,M25,Operating Systems,0,1,41,2
SES794,S546,M14,Web Development,0,2,36,1
SES795,S1579,M194,Computer Networks,1,1,30,1
SES796,S2421,M196,Computer Networks,0,0,42,3
SES797,S1269,M84,Operating Systems,0,0,43,2
SES798,S3791,M56,Computer Networks,1,2,52,4
SES799,S3593,M125,Java,0,1,48,3
SES800,S1752,M178,Statistics,0,1,43,2
SES801,S2937,M149,Computer Networks,0,0,57,5
SES802,S4378,M159,Web Development,1,3,68,5
SES803,S1150,M36,Java,0,2,51,4
SES804,S2556,M27,Java,0,0,36,1
SES805,S3948,M73,Python,0,3,36,1
SES806,S1545,M186,Database Systems,0,0,28,1
SES807,S2368,M45,Calculus,0,2,39,2
SES808,S3282,M50,Operating Systems,0,2,26,1
SES809,S392,M131,Web Development,0,2,25,1
SES810,S1857,M172,Statistics,0,1,32,2
SES811,S257,M119,Python,0,1,43,2
SES812,S3125,M69,Database Systems,0,1,40,2
SES813,S4979,M40,Operating Systems,0,3,34,2
SES814,S4454,M39,Operating Systems,0,0,38,2
SES815,S3572,M17,Calculus,0,1,66,5
SES816,S4182,M71,Python,0,1,31,1
SES817,S865,M159,Java,0,3,38,1
SES818,S2613,M40,Java,1,0,54,3
SES819,S3655,M14,Python,0,1,46,2
SES820,S4884,M163,Web Development,0,2,43,2
SES821,S1258,M34,Computer Networks,1,1,40,3
SES822,S4163,M169,Statistics,1,4,32,2
SES823,S4735,M109,Operating Systems,0,2,30,1
SES824,S1864,M91,Calculus,0,1,41,2
SES825,S267,M27,Java,0,1,45,2
SES826,S3260,M104,Python,0,1,29,1
SES827,S1923,M46,Machine Learning,1,3,49,4
SES828,S2361,M119,Machine Learning,0,0,33,1
SES829,S265,M94,Operating Systems,0,1,35,2
SES830,S4214,M96,Computer Networks,0,2,32,1
SES831,S2301,M66,Database Systems,0,2,35,1
SES832,S4320,M193,Python,0,1,24,1
SES833,S2811,M61,Python,1,2,52,3
SES834,S4714,M177,Database Systems,1,2,39,3
SES835,S4733,M141,Data Structures,0,1,32,1
SES836,S1763,M149,Computer Networks,0,0,33,2
SES837,S3019,M175,Calculus,0,4,31,2
SES838,S4855,M86,Web Development,0,1,34,1
SES839,S943,M23,Java,1,3,57,5
SES840,S1639,M169,Java,0,3,50,3
SES841,S4332,M13,Calculus,0,1,53,3
SES842,S1819,M94,Operating Systems,1,4,55,4
SES843,S3067,M50,Operating Systems,0,1,34,1
SES844,S339,M58,Operating Systems,0,3,38,1
SES845,S3389,M43,Python,0,3,39,3
SES846,S4787,M16,Statistics,1,1,23,1
SES847,S3571,M44,Python,0,1,49,3
SES848,S2608,M45,Database Systems,0,2,35,1
SES849,S3901,M86,Python,0,1,42,2
SES850,S1353,M15,Python,0,1,51,3
SES851,S2158,M177,Database Systems,0,2,62,4
SES852,S66,M77,Web Development,1,0,50,4
SES853,S2601,M166,Database Systems,0,1,48,3
SES854,S1226,M73,Machine Learning,0,0,35,1
SES855,S1171,M95,Calculus,0,0,36,2
SES856,S4599,M79,Web Development,0,2,50,3
SES857,S3854,M151,Operating Systems,0,2,69,5
SES858,S3981,M27,Data Structures,0,2,28,1
SES859,S1133,M178,Database Systems,0,0,54,3
SES860,S1157,M2,Calculus,0,2,32,2
SES861,S2323,M13,Database Systems,0,0,40,2
SES862,S2976,M70,Statistics,0,1,53,4
SES863,S3979,M194,Java,1,1,25,1
SES864,S1987,M144,Data Structures,0,1,36,1
SES865,S1096,M117,Calculus,1,2,68,5
SES866,S4423,M139,Machine Learning,0,3,38,2
SES867,S1253,M25,Database Systems,0,0,36,1
SES868,S2191,M172,Web Development,0,1,53,4
SES869,S1079,M57,Computer Networks,1,0,55,5
SES870,S4980,M158,Database Systems,1,1,53,4
SES871,S1427,M188,Java,0,1,43,3
SES872,S627,M58,Computer Networks,0,2,35,2
SES873,S97,M67,Calculus,0,3,43,2
SES874,S1465,M42,Computer Networks,0,3,48,4
SES875,S3699,M99,Data Structures,1,3,37,1
SES876,S2379,M89,Operating Systems,0,3,50,3
SES877,S4184,M149,Operating Systems,0,2,35,2
SES878,S661,M19,Python,0,1,48,3
SES879,S858,M187,Statistics,1,5,41,3
SES880,S3153,M133,Database Systems,0,2,33,1
SES881,S4179,M126,Python,0,2,31,2
SES882,S336,M20,Java,1,1,58,5
SES883,S1792,M148,Web Development,1,2,32,2
SES884,S484,M20,Java,0,0,35,1
SES885,S2755,M26,Operating Systems,0,0,43,2
SES886,S4385,M128,Web Development,0,3,27,1
SES887,S1949,M158,Database Systems,0,1,26,1
SES888,S89,M153,Web Development,0,1,30,1
SES889,S957,M46,Machine Learning,0,1,38,2
SES890,S1746,M169,Statistics,0,2,23,1
SES891,S4734,M97,Computer Networks,0,2,54,3
SES892,S2814,M83,Java,0,1,44,2
SES893,S4739,M164,Operating Systems,0,1,45,2
SES894,S111,M18,Data Structures,0,0,36,1
SES895,S4841,M178,Java,1,0,57,5
SES896,S433,M156,Python,1,2,70,5
SES897,S4143,M23,Java,0,2,52,3
SES898,S1960,M188,Java,0,5,28,1
SES899,S1382,M149,Web Development,0,0,49,3
SES900,S3704,M183,Statistics,0,2,42,3
SES901,S4474,M174,Java,0,0,37,2
SES902,S3708,M81,Statistics,0,3,45,3
SES903,S3976,M173,Computer Networks,0,2,25,1
SES904,S259,M105,Machine Learning,1,4,48,4
SES905,S809,M30,Machine Learning,0,2,46,2
SES906,S2747,M148,Web Development,1,1,57,4
SES907,S1337,M152,Java,0,2,40,2
SES908,S4823,M132,Calculus,0,4,38,2
SES909,S374,M82,Computer Networks,0,1,24,1
SES910,S1983,M27,Data Structures,0,2,37,2
SES911,S2296,M121,Web Development,0,1,45,3
SES912,S796,M196,Data Structures,1,1,52,4
SES913,S3353,M148,Python,0,2,30,1
SES914,S1111,M83,Machine Learning,1,1,41,3
SES915,S2165,M114,Database Systems,0,2,36,1
SES916,S2885,M25,Python,1,0,42,3
SES917,S4831,M167,Operating Systems,0,2,60,4
SES918,S662,M194,Java,0,1,53,4
SES919,S212,M16,Statistics,1,1,50,3
SES920,S3129,M45,Statistics,0,3,56,5
SES921,S2613,M16,Statistics,1,1,50,4
SES922,S3641,M91,Statistics,0,4,51,4
SES923,S1576,M138,Java,0,0,45,2
SES924,S4165,M168,Machine Learning,0,2,33,1
SES925,S3361,M196,Calculus,1,1,46,3
SES926,S4033,M74,Database Systems,0,1,24,1
SES927,S973,M136,Operating Systems,0,1,27,1
SES928,S3497,M80,Web Development,0,2,33,2
SES929,S4258,M63,Calculus,0,0,34,1
SES930,S823,M133,Statistics,0,4,44,2
SES931,S727,M20,Machine Learning,1,3,56,4
SES932,S4921,M54,Calculus,0,3,33,2
SES933,S975,M87,Calculus,1,4,60,5
SES934,S2964,M18,Data Structures,0,0,54,4
SES935,S2483,M34,Computer Networks,1,0,40,3
SES936,S1205,M167,Operating Systems,0,0,29,1
SES937,S2404,M155,Java,0,3,38,2
SES938,S1604,M171,Statistics,0,2,31,2
SES939,S275,M37,Calculus,0,1,36,1
SES940,S3867,M58,Computer Networks,0,0,29,1
SES941,S573,M178,Java,0,1,54,4
SES942,S3571,M195,Statistics,0,1,46,2
SES943,S4212,M146,Operating Systems,0,2,41,2
SES944,S1837,M61,Statistics,1,4,69,5
SES945,S4726,M99,Data Structures,1,0,51,4
SES946,S538,M177,Database Systems,0,2,34,1
SES947,S925,M105,Machine Learning,1,3,49,4
SES948,S4917,M132,Python,0,2,39,3
SES949,S4725,M19,Web Development,0,1,25,1
SES950,S1486,M128,Machine Learning,0,0,31,1
SES951,S4476,M154,Statistics,0,0,25,1
SES952,S2955,M13,Calculus,0,2,41,2
SES953,S4073,M135,Machine Learning,0,3,47,3
SES954,S2392,M96,Database Systems,0,1,33,1
SES955,S3065,M104,Database Systems,0,1,42,2
SES956,S2357,M87,Web Development,0,3,35,2
SES957,S4241,M161,Web Development,0,1,28,1
SES958,S3121,M172,Computer Networks,0,0,54,3
SES959,S3179,M12,Database Systems,0,2,32,1
SES960,S61,M105,Statistics,1,0,59,4
SES961,S181,M130,Calculus,0,2,38,1
SES962,S4854,M154,Machine Learning,1,2,53,4
SES963,S1070,M166,Data Structures,1,1,57,4
SES964,S2888,M27,Database Systems,1,1,50,4
SES965,S2422,M160,Data Structures,0,0,36,1
SES966,S1143,M27,Java,0,0,32,2
SES967,S1279,M123,Data Structures,0,3,39,3
SES968,S3016,M195,Calculus,1,1,52,3
SES969,S4859,M50,Calculus,0,1,33,2
SES970,S1365,M132,Calculus,0,2,25,1
SES971,S1689,M117,Calculus,0,2,37,1
SES972,S875,M91,Calculus,0,4,39,2
SES973,S280,M39,Statistics,0,3,54,4
SES974,S602,M189,Web Development,0,1,52,4
SES975,S4855,M23,Web Development,0,1,56,4
SES976,S2348,M141,Computer Networks,0,2,30,1
SES977,S1038,M41,Statistics,0,0,32,1
SES978,S440,M89,Operating Systems,0,3,42,2
SES979,S2111,M149,Computer Networks,0,1,37,2
SES980,S3935,M5,Machine Learning,0,1,62,4
SES981,S3487,M49,Java,0,2,33,1
SES982,S204,M37,Calculus,0,2,29,1
SES983,S1271,M143,Statistics,0,0,46,2
SES984,S4991,M8,Operating Systems,1,1,56,4
SES985,S3895,M114,Database Systems,0,1,37,1
SES986,S2696,M96,Database Systems,0,3,35,1
SES987,S737,M186,Database Systems,0,2,66,5
SES988,S2765,M154,Machine Learning,0,1,40,2
SES989,S2487,M5,Calculus,1,1,67,5
SES990,S3359,M175,Calculus,1,1,51,3
SES991,S2332,M169,Java,0,1,34,1
SES992,S2765,M114,Machine Learning,1,3,66,5
SES993,S4752,M46,Computer Networks,0,3,48,4
SES994,S744,M81,Statistics,0,2,47,3
SES995,S815,M74,Python,0,2,47,3
SES996,S1639,M83,Java,0,2,33,1
SES997,S3469,M169,Data Structures,0,2,34,2
SES998,S2231,M158,Operating Systems,0,1,25,1
SES999,S216,M166,Data Structures,1,3,61,5
SES1000,S1611,M184,Data Structures,0,3,49,4
SES1001,S3221,M192,Python,1,1,68,5
SES1002,S4245,M173,Computer Networks,0,1,45,2
SES1003,S1359,M145,Operating Systems,0,1,37,1
SES1004,S4499,M129,Java,1,3,50,4
SES1005,S4134,M174,Java,0,3,46,3
SES1006,S4944,M114,Data Structures,0,1,34,2
SES1007,S102,M133,Database Systems,0,2,43,3
SES1008,S1688,M175,Calculus,0,4,55,5
SES1009,S1370,M190,Data Structures,0,2,54,3
SES1010,S1510,M89,Database Systems,1,2,47,4
SES1011,S2889,M159,Java,0,4,55,4
SES1012,S2443,M44,Web Development,0,4,32,2
SES1013,S1085,M93,Database Systems,0,2,52,3
SES1014,S4414,M146,Web Development,0,5,33,2
SES1015,S4245,M58,Computer Networks,0,2,43,2
SES1016,S3204,M12,Machine Learning,0,1,51,4
SES1017,S1387,M131,Web Development,0,0,29,1
SES1018,S2898,M16,Calculus,0,3,39,2
SES1019,S1120,M102,Web Development,0,3,40,2
SES1020,S283,M167,Calculus,0,1,42,2
SES1021,S3979,M9,Computer Networks,0,2,51,4
SES1022,S3405,M123,Data Structures,1,0,34,1
SES1023,S4355,M18,Python,1,1,40,3
SES1024,S3636,M71,Machine Learning,0,1,37,2
SES1025,S1537,M65,Data Structures,0,0,44,2
SES1026,S3488,M194,Web Development,0,1,32,2
SES1027,S3108,M155,Web Development,0,4,35,2
SES1028,S2508,M169,Statistics,0,4,60,5
SES1029,S1355,M59,Data Structures,0,0,51,3
SES1030,S4690,M151,Operating Systems,0,1,27,1
SES1031,S1429,M183,Java,0,2,57,4
SES1032,S2,M191,Calculus,1,0,54,3
SES1033,S2211,M90,Data Structures,0,0,31,2
SES1034,S914,M114,Data Structures,0,3,40,3
SES1035,S687,M183,Python,0,2,36,2
SES1036,S1937,M86,Python,0,1,43,3
SES1037,S1735,M183,Statistics,0,2,41,2
SES1038,S3849,M94,Java,0,2,41,3
SES1039,S3368,M12,Database Systems,0,1,62,4
SES1040,S502,M128,Machine Learning,0,4,53,4
SES1041,S3063,M172,Statistics,1,3,59,4
SES1042,S1139,M154,Machine Learning,0,0,43,2
SES1043,S4252,M100,Data Structures,1,2,37,2
SES1044,S4180,M150,Operating Systems,0,1,37,2
SES1045,S2000,M113,Python,0,0,38,1
SES1046,S4908,M200,Computer Networks,1,1,40,3
SES1047,S121,M67,Data Structures,0,2,31,1
SES1048,S888,M113,Operating Systems,0,1,50,3
SES1049,S75,M123,Statistics,0,4,41,2
SES1050,S1977,M104,Database Systems,1,0,27,1
SES1051,S644,M59,Data Structures,0,0,45,2
SES1052,S2249,M129,Web Development,1,2,54,4
SES1053,S16,M128,Machine Learning,0,3,43,3
SES1054,S3571,M51,Python,0,2,42,2
SES1055,S126,M143,Python,1,1,55,4
SES1056,S4460,M30,Data Structures,1,2,70,5
SES1057,S3082,M187,Database Systems,0,2,31,1
SES1058,S4823,M152,Machine Learning,0,1,46,3
SES1059,S3268,M46,Computer Networks,0,2,32,2
SES1060,S1337,M55,Java,1,0,52,4
SES1061,S3329,M92,Database Systems,0,2,32,1
SES1062,S3716,M10,Web Development,1,3,57,5
SES1063,S3025,M28,Calculus,0,1,50,3
SES1064,S571,M114,Database Systems,0,1,49,3
SES1065,S3570,M23,Data Structures,0,0,36,2
SES1066,S4054,M2,Calculus,0,3,65,5
SES1067,S4223,M182,Database Systems,0,2,31,2
SES1068,S3380,M137,Python,0,0,32,2
SES1069,S1162,M113,Operating Systems,1,0,70,5
SES1070,S2977,M152,Java,0,1,32,2
SES1071,S3070,M133,Database Systems,0,3,24,1
SES1072,S3389,M166,Database Systems,0,1,30,1
SES1073,S4367,M149,Web Development,0,0,33,1
SES1074,S4335,M135,Web Development,0,2,35,1
SES1075,S3357,M138,Java,0,1,27,1
SES1076,S4215,M38,Java,0,1,52,3
SES1077,S3823,M152,Java,1,1,67,5
SES1078,S1234,M193,Computer Networks,0,2,32,1
SES1079,S1410,M130,Calculus,0,2,42,3
SES1080,S989,M8,Calculus,0,4,41,2
SES1081,S3035,M120,Operating Systems,0,2,48,3
SES1082,S2973,M34,Calculus,1,2,41,3
SES1083,S2535,M32,Computer Networks,0,0,42,2
SES1084,S3006,M98,Data Structures,0,1,38,2
SES1085,S3504,M193,Computer Networks,0,1,31,1
SES1086,S2668,M175,Calculus,0,2,52,3
SES1087,S2741,M113,Python,0,1,45,2
SES1088,S1459,M116,Web Development,0,2,51,3
SES1089,S3867,M3,Computer Networks,1,0,51,3
SES1090,S947,M36,Java,1,3,35,1
SES1091,S2523,M5,Calculus,0,1,61,4
SES1092,S4792,M46,Machine Learning,0,2,44,3
SES1093,S4006,M53,Web Development,0,1,42,3
SES1094,S1555,M49,Java,0,3,44,2
SES1095,S3006,M158,Calculus,1,1,59,5
SES1096,S1938,M23,Java,0,3,33,2
SES1097,S4963,M131,Operating Systems,0,3,64,5
SES1098,S1410,M45,Calculus,0,2,48,3
SES1099,S3440,M20,Machine Learning,0,0,34,1
SES1100,S715,M119,Operating Systems,0,2,43,3
SES1101,S1110,M187,Statistics,0,1,38,2
SES1102,S203,M169,Data Structures,0,1,51,3
SES1103,S1799,M74,Database Systems,0,1,30,1
SES1104,S2457,M27,Database Systems,1,2,43,3
SES1105,S3636,M12,Machine Learning,0,2,31,1
SES1106,S2204,M143,Web Development,1,0,42,2
SES1107,S4494,M58,Computer Networks,0,3,33,1
SES1108,S4160,M114,Machine Learning,0,0,27,1
SES1109,S3929,M110,Machine Learning,0,1,34,1
SES1110,S1045,M54,Calculus,1,3,52,4
SES1111,S418,M83,Java,0,0,24,1
SES1112,S3502,M139,Java,0,4,35,2
SES1113,S3531,M94,Operating Systems,0,4,39,3
SES1114,S1648,M127,Operating Systems,0,0,48,4
SES1115,S4585,M198,Calculus,0,1,46,2
SES1116,S4854,M96,Computer Networks,0,1,36,1
SES1117,S4485,M126,Python,0,1,35,1
SES1118,S4218,M53,Web Development,0,3,51,4
SES1119,S3099,M80,Web Development,1,2,70,5
SES1120,S4322,M188,Python,0,0,26,1
SES1121,S3053,M131,Data Structures,0,2,42,3
SES1122,S3707,M174,Java,0,1,47,4
SES1123,S1267,M194,Computer Networks,0,2,36,2
SES1124,S2080,M116,Web Development,0,2,51,3
SES1125,S4768,M86,Machine Learning,0,2,25,1
SES1126,S1651,M184,Web Development,0,4,31,2
SES1127,S436,M74,Database Systems,1,2,48,4
SES1128,S2221,M12,Machine Learning,0,3,32,1
SES1129,S4616,M172,Statistics,1,2,49,4
SES1130,S4571,M49,Web Development,0,1,62,4
SES1131,S299,M152,Machine Learning,0,3,38,2
SES1132,S482,M49,Web Development,1,1,43,3
SES1133,S2500,M96,Computer Networks,1,2,43,3
SES1134,S2372,M183,Python,0,2,29,1
SES1135,S2843,M148,Computer Networks,1,3,70,5
SES1136,S309,M100,Operating Systems,0,2,51,3
